4.79605
1.05874
0.304716
0.322147
0.552724
1.00403
1.87074
3.53972
6.76593
13.0244
25.2023
48.9587
95.4033
186.371
364.821
715.363
1404.77
2762.04
5436.59
10711.3
21121.4
41680.6
82307.6
162635
321535
636010
1.25864e+06
2.49187e+06
4.93537e+06
9.77851e+06
1.93809e+07
3.84247e+07
7.62034e+07
1.51168e+08
2.99954e+08
5.95326e+08
1.18183e+09
2.34664e+09
4.66045e+09
9.25744e+09
1.83922e+10
3.65469e+10
7.26337e+10
1.44375e+11
2.8702e+11
5.70681e+11
1.13483e+12
2.25697e+12
4.48926e+12
8.93046e+12
1.77673e+13
3.53522e+13
7.03488e+13
1.40004e+14
2.78654e+14
5.54663e+14
1.10416e+15
2.19823e+15
4.37672e+15
8.71484e+15
1.73541e+16
3.45604e+16
6.88314e+16
1.37096e+17
2.7308e+17
5.43982e+17
1.08369e+18
2.15901e+18
4.30158e+18
8.57091e+18
1.70785e+19
3.40327e+19
6.78211e+19
1.35162e+20
2.69382e+20
5.36911e+20
1.07018e+21
2.13319e+21
4.25228e+21
8.47684e+21
1.68991e+22
3.36908e+22
6.71702e+22
1.33924e+23
2.67028e+23
5.32441e+23
1.0617e+24
2.11713e+24
4.22191e+24
8.41946e+24
1.67909e+25
3.34871e+25
6.67875e+25
1.33207e+26
2.65687e+26
5.2994e+26
1.05705e+27
2.10852e+27
4.20601e+27
8.39027e+27
1.67376e+28
