11.681
6.22584
3.32218
1.77714
0.958641
0.535315
0.340099
0.286788
0.31168
0.374422
0.462887
0.578216
0.726567
0.917085
1.16192
1.47693
1.88273
2.40612
3.082
3.95577
5.08663
6.55169
8.45159
10.9177
14.1214
18.2868
23.7069
30.7646
39.9611
51.9525
67.5977
88.0224
114.701
149.568
195.159
254.802
332.862
435.071
568.959
744.412
974.423
1276.07
1671.79
2191.12
2872.87
3768.14
4944.12
6489.31
8520.15
11190
14700.9
19318.9
25394.5
33389.6
43913.1
57767.6
76011.1
100039
131692
173397
228356
300796
396291
522203
688245
907242
1.19613e+06
1.57727e+06
2.08018e+06
2.74389e+06
3.61991e+06
4.77632e+06
6.30305e+06
8.31897e+06
1.09811e+07
1.44971e+07
1.91414e+07
2.52767e+07
3.33826e+07
4.40932e+07
5.8247e+07
7.69529e+07
1.01677e+08
1.3436e+08
1.77568e+08
2.34694e+08
3.10229e+08
4.10117e+08
5.42217e+08
7.16936e+08
9.48042e+08
1.25376e+09
1.65821e+09
2.19331e+09
2.90135e+09
3.83826e+09
5.07814e+09
6.71907e+09
8.89094e+09
1.17657e+10
1.55712e+10
