4.38036
0.875509
0.175193
0.0351436
0.00710906
0.00148866
0.00035467
0.000112153
4.57079e-05
2.05908e-05
9.54595e-06
4.47163e-06
2.10708e-06
9.97349e-07
4.73856e-07
2.25871e-07
1.07974e-07
5.17465e-08
2.48557e-08
1.19635e-08
5.76881e-09
2.78639e-09
1.3479e-09
6.5295e-10
